Date,User,Tweet
2016-11-19 17:04:54+00:00,satyendrashah,"#demonetization : Very bold step BT very poorly implemented, ppl suffering a lot bt stand with PM Modi in the fyt against black money."
2016-11-19 17:04:50+00:00,ahmeduddin3403,"500cr wedding and no one gives a fck..
5 lakhs at my home , IT , CBI, ACB , police at home..
#demonetization"
2016-11-19 17:04:19+00:00,its_suh8ib,"""Modi is most honest leader &amp; ll make India #corruption free""-AnnaHazare confirmed he was actual person behind to bring him #demonetization"
2016-11-19 17:04:02+00:00,topchibaba,"Tere darshan bade zaroori..
Nahi to fir neend aani nhi..!!
 
~Ppl in the queues in banks and at ATMs to cash
#Demonetization"
2016-11-19 17:03:03+00:00,ajzalmuneem,"The countries which had implemented #demonetization 👉 USSR , Zayar ,North Korea ,Zimbabwe ..!!
Pls pray for our country 
 #HeartlessCOLDPM"
2016-11-19 17:02:47+00:00,TheVijayGrover,Saturday was coldplay monday rajyasabha may hotplay #demonetization
2016-11-19 17:01:18+00:00,SiddharthBabul,"#demonetization remember,  someone standing on border for us from long time; without object and question #IndianArmy"
2016-11-19 16:59:29+00:00,chandra88266,#demonetization if tea seller or other footpath sellers can finds paytm then y can't others like small workers dehadi been paid in cashles!
2016-11-19 16:59:04+00:00,raghava_r95,"If  #demonetization will fight against #Blackmoney &amp; #Corruption No Never
Its just like v leave Footwear outside b4 Entering into #Temple."
2016-11-19 16:59:03+00:00,Sachindian,All thief's are getting caught some with 70lakhs cash some woth 98lakhs cash. #demonetization #BlackMoney
2016-11-19 16:57:25+00:00,asimtwitt,#मोदीजी_अब_तो_जीने_दो #Demonetization will surely help all middleman of Gangs of Ambani Adani Ramdev Sri Sri to loot fool India
2016-11-19 16:57:15+00:00,shreesp10,#Indian Citizens is #Demonetization good for #India and it's #Development #PMOindia #Modi
2016-11-19 16:56:18+00:00,Soumitradas4Das,Bharat does'nt trust #BlackMoney funded MSM @ndtv @CNNnews18 @abpnewstv @aajtak Nehru putra putris EXPERTS n @narendramodi #demonetization
2016-11-19 16:55:13+00:00,Mukkuji,#demonetization I have problem with execution not intention.... They have not done their homework properly
2016-11-19 16:54:46+00:00,SunilKumarAus,I hope the Indian people are getting some rest this weekend. They will have to stand in lines again from Monday. #demonetization
2016-11-19 16:53:56+00:00,PSD_is_here,#ATMs  shud flash remaining balance info in real-time basis so that ppl in da Q would know &amp; can mov elsewhere #Rbi #Modi #demonetization
2016-11-19 16:53:50+00:00,kishankrishnan,"College,  schools should not burden people to pay fees,  exam fees during this time.  #demonetization is for country's good"
2016-11-19 16:53:44+00:00,Manpreetbr,"#demonetization, Modi like a tough boss has fired many small time business owners in India."
2016-11-19 16:52:55+00:00,Manpunstar,"Just In: JNU Students invited Chris Martin for further performances in JNU with tricolor, facing problem due to #demonetization"
2016-11-19 16:52:46+00:00,stausifr,When the PMO acts like a PRO #demonetization
2016-11-19 16:52:42+00:00,rohini_express,Standing in queue in front of ATM right Now ! hearing all gup shup of ppl..ppl r in favour and happy wth #demonetization  despite prblms
2016-11-19 16:52:34+00:00,Niirbhay,Whatever ! PM Modi has clearly won this politically.Huge political dividends. Lesson for politicians.Gamble has paid off !! #demonetization
2016-11-19 16:52:20+00:00,kishankrishnan,"#demonetization is not a problem.Its mindset of people. Colleges,  corporates,  hospitals,  should not force people to pay on time"
2016-11-19 16:51:44+00:00,SkWip,"For @ArvindKejriwal all people are talking rubbish re #Demonetization 
Its just him and his ilk and of course @BDUTT who are making sense.."
2016-11-19 16:50:17+00:00,bsr2911,"#demonetization 
Media tried best to defame. But.......failed
Congratulations"
2016-11-19 16:48:53+00:00,pkakolkata,"Dear @narendramodi you should have informed of #Demonetization in advance to Cong AAP, TMC, SP, BSP, CPM. They r now like fish out of water"
2016-11-19 16:48:36+00:00,twinsighter,"Beyond the homilies, one interesting explanation I've seen for masses' embrace of #demonetization: medicine is bitter, will result in better"
2016-11-19 16:46:44+00:00,ArvindVishwak10,"Where is Anna Hazare? Why not he speaking up against Kejriwal's stand on #demonetization? What he thinks, Is his ""Chela"" became CORRUPT ???"
2016-11-19 16:46:36+00:00,Sanjeevagraha12,#demonetization great event of india
2016-11-19 16:46:25+00:00,mayankjain100,Will #demonetization and bankruptcy of black money sharks become the ultimate status symbol just like income tax raids?
2016-11-19 16:46:24+00:00,VinayDokania,"Pm has been absconding from Parliament to avoid questions abt mismanaged #demonetization 
#HeartlessCOLDPM"
2016-11-19 16:46:12+00:00,AnchliaAnil,"2day #namovolunteers had meeting with @malviyamit over #demonetization, decided 2 expose opposition by
#सारे_चोर_मचाये_शोर #SamvadAbhiyan"
2016-11-19 16:46:11+00:00,life2death_viki,#demonetization all the atms in my area are working and without queue... Please help your self @CMOMaharashtra @PMOIndia @htTweets @ZeeNews
2016-11-19 16:45:25+00:00,nigam_shishir,Black money have found different other ways to inject in the economy.  #PocketMaarModi You have shown these new ways thru #demonetization.
2016-11-19 16:44:41+00:00,Soumitradas4Das,Wonder why @BDUTT @sardesairajdeep @bhupendrachaube have still not found a sicular muslim line n @narendramodi #demonetization drive? @ndtv
2016-11-19 16:44:38+00:00,SunjayJK,"When one wants #UnCaged #News on #CurrentAffairs@#India, n beyond, eg on #Demonetization's reality, good n bad, 1 follows:@HartoshSinghBal~s"
2016-11-19 16:43:32+00:00,sabeaux,"When the party is taking the govt on #demonetization, glam boys like @milinddeora frolicking at Coldplay concert."
2016-11-19 16:43:29+00:00,bansalvinay10,If our great PM's mother can stand in a line to take money then why we can't. #demonetization. I salute.
2016-11-19 16:42:34+00:00,kakulprasher,Coldplay is about right. #demonetization #maardala
2016-11-19 16:42:29+00:00,samirnewsmaker,in #usa you republicans and democrats in india also now there only 2 sides #bjp n #blackmoney hoarders period as per #bjp #demonetization
2016-11-19 16:42:12+00:00,TheAadesh,The real happiness is standing in queue for less than 10 mins n getting all cash in 100rs notes #demonetization #smallthings #bighappiness
2016-11-19 16:41:57+00:00,bhootnath,According to Sonia Gandhi Modi is undermining the national character by #Demonetization. Does she think corruption is our national character
2016-11-19 16:39:52+00:00,Shaelesh,For poor people #Demonetization inconvenience will pass off but for the likes of @ArvindKejriwal it is a scar that shall last life time!
2016-11-19 16:39:47+00:00,absar700,What happened to #JNU student #najeebahmed who was missing did they found him or forget him under the shadow of #demonetization
2016-11-19 16:39:47+00:00,prabahankalita,The valley is back to life! No 500/1000 rupee notes to sponsor disturbances anymore! #demonetization #SurgicalStrike
2016-11-19 16:39:38+00:00,VinayDokania,"When a stampede tragedy happens,organizers r convicted&amp;punished
Then why hasnt #HeartlessCOLDPM nt been prosecuted in #demonetization deaths"
2016-11-19 16:38:00+00:00,VinayDokania,About 60 ppl have died standing in queues unable to get thr own money due to #demonetization but #HeartlessCOLDPM has nt uttered a word
2016-11-19 16:35:58+00:00,ishanwadke,This 2000 RS note is a bitch! #demonetization
2016-11-19 16:35:33+00:00,udaykundargi,By #demonetization Govt. has woken up whole illiterate India to a new down on how to handle money. Illiterate now knows who paid him what.
2016-11-19 16:34:41+00:00,duggudesai,"People who weren't ready to stand for an hour at the bank stood for 6 hours at MMRDA ground today 😉😂😂
#ColdplayMumbai #Demonetization"
2016-11-19 16:34:39+00:00,VinayDokania,"#HeartlessCOLDPM
Modi addressed the ColdPlay concert in Mumbai via video conferencing, while he hasn't said a word abt #demonetization."
2016-11-19 16:34:34+00:00,dhavalkulkarni,"Whatsapp fwd: When the class teacher couldn't catch the mischievous fellows, the whole class was punished #demonetization"
2016-11-19 16:34:34+00:00,rightswingin,#demonetization killed people is it? What happened in emergency how many died and did go missing because of Indira Gandhi
2016-11-19 16:34:09+00:00,kalpanadivith,Just imagine 10days &amp; 4lac crore deposited &amp; al white money.I see New India Developed India 🇮🇳 Love you My PM @narendramodi #demonetization
2016-11-19 16:33:14+00:00,skraman7168,"#demonetization @PM__MODI @narendramodi sofar no govt officials, politicians declared ""we promise not to be corrupt"" .we will live normally"
2016-11-19 16:33:08+00:00,sukhenkumar,those who opposes #demonetization we like to know how it could be any better. @ArvindKejriwal @OfficeOfRG @MamataOfficial @ssingapuri
2016-11-19 16:33:04+00:00,ajithpanakal,Only 3 to 6% of #blackmoney is hoarded in cash. What's Govt planning to do about the rest? #demonetization
2016-11-19 16:32:58+00:00,rishabhisdave,Surprised this isn't about racism yet. #BlackMoney #demonetization
2016-11-19 16:32:45+00:00,shruti_Nanjangu,#demonetization has revealed the unseen face of #Blackmoney economic in #india
2016-11-19 16:32:43+00:00,VinayDokania,"Instead of addressing d ppl struggling in queues due to #demonetization 
#HeartlessCOLDPM modi s busy addressing cold play concert"
2016-11-19 16:32:08+00:00,bhardwaj1626,#CashCleanUp Why can't bank come to our home/place..why people need to go to the bank..Let bank come to our place with Cash..#demonetization
2016-11-19 16:31:49+00:00,nisarg2107,Militants and Maoist are running out of cash. Cash crunch in all negative activists. #demonetization #PMSavedKashmir #PMSavedIndia
2016-11-19 16:31:39+00:00,samirgajjar,"Im nt racist/sexist. So irrespectiv of whthr ur skin colr/male/female, if u ask me new notes for old, im nt gonna exchange. #demonetization"
2016-11-19 16:31:36+00:00,hemuhere,Ambit's prediction that GDP will go down by 350 bps sounds way over the top. #demonetization
2016-11-19 16:31:28+00:00,haanssa,Missed #GlobalCitizenIndia despite having pass but happy to see buzzing eateries n malls #demonetization #super #indiarocks
2016-11-19 16:31:01+00:00,amitsingh2203,The most critical flaw in #demonetization execution - 90% ATM are useless even after 10 days. I bet it was a surprise for the core team too
2016-11-19 16:30:37+00:00,jankit036,"#demonetization in season of marriage,exams,agriculural work, is not a good option when you don't have new cash in #RBI"
2016-11-19 16:30:25+00:00,NewsMobileIndia,#demonetization hear NewsMobile editorial director dr sc Shukla on air fm gold 106.4 tonight at 10:05 pm @airnewsalerts
2016-11-19 16:29:50+00:00,apurvman,to be apart of #MasterChefIndia5 come out of queue of Bank/ATM and say #demonetization is the best recipe ever made @StarPlus
2016-11-19 16:29:22+00:00,MayankNayakBJP,"#Demonetization by PM saved Kashmir and Hindustaan...

#PMSavedKashmir"
2016-11-19 16:27:58+00:00,bhardwaj1626,#CashCleanUp Why can't bank come to our home/place..why do we need to go to the bank..Let bank come to our place with Cash..#demonetization
2016-11-19 16:27:52+00:00,WaradkarNikhil,#demonetization 1000₹ and 500₹ old notes Some Hospitals and Medical Stores are not accepting but Wine Shops are full supporting.....
2016-11-19 16:27:05+00:00,Sandeep_Bagh,"30 yojanas in just 2 years was already a record, #demonetization is the level you have set for any future PM.@narendramodi #PMsavedKashmir"
2016-11-19 16:27:02+00:00,kaypeem,. Thank you @CNNnews18 for bringing an interesting ground reality story on the effects of #demonetization from Pushkar.
2016-11-19 16:26:24+00:00,apurvman,suddenly #ColdplayOnVoot changes the mode to #ModiFightsCorruption and #demonetization song starts
2016-11-19 16:26:02+00:00,KVKhanna005,"Went to Delhi today, people were driving on the wrong side of the road. I did the needful..blamed Modiji &amp; #demonetization for it."
2016-11-19 16:25:59+00:00,tarsemdeogan,"If SAD-BJP alliance tasted defeat in punjab #election2017, it has nothing to do with #demonetization #NoteBandi."
2016-11-19 16:25:40+00:00,Vidyut,"Every time I see a Bollywoodian wax eloquent on #demonetization and black money, I remember @cobrapost's expose of black money in Bollywood."
2016-11-19 16:25:08+00:00,stillwrinkled,Price of dal (tur) has dropped by 40% since #Demonetization. Coincidence? I don't think so.
2016-11-19 16:24:00+00:00,AmigosLawyer,"When a vacant #atm lifts up your spirits just for them to be crushed by a ""deposits only"" sign #demonetization #blackmoneydebate"
2016-11-19 16:23:53+00:00,philotweepic,"Modi did what even a London Doctor couldn't do. Jayalalithaa recovering so fast &amp; out of ICU
#demonetization"
2016-11-19 16:23:39+00:00,jankit036,in 10 days in banks we don't see any minister or officer or politician in line at banks they don't have notes #demonetization #BlackMoney
2016-11-19 16:22:33+00:00,Pramodk75450996,"#demonetization I m BJP and Modiji sapporter but aj ye kiya ho rha hai factory closeing,increases unemployment,handicraft closing,think plz"
2016-11-19 16:22:19+00:00,vbghia,"Hi .@sardesairajdeep Sir, I am troubled by the #demonetization ... 
Pls RT. 😂😂"
2016-11-19 16:22:11+00:00,AlokSShinde,Well articulated and facts driven speech by #RajThackeray today.. Supported #demonetization but also asked right questions..
